id,defects
103761,0.31
103762,0.37
103763,0.13
103764,0.7
103765,0.12
103766,0.2
103767,0.36
103768,0.19
103769,0.33
103770,0.21
103771,0.37
103772,0.08
103773,0.24
103774,0.65
103775,0.36
103776,0.29
103777,0.27
103778,0.22
103779,0.15
103780,0.41
103781,0.28
103782,0.17
103783,0.41
103784,0.35
103785,0.22
103786,0.32
103787,0.54
103788,0.51
103789,0.33
103790,0.32
103791,0.67
103792,0.33
103793,0.51
103794,0.39
103795,0.39
103796,0.46
103797,0.32
103798,0.25
103799,0.12
103800,0.45
103801,0.42
103802,0.43
103803,0.33
103804,0.24
103805,0.07
103806,0.19
103807,0.24
103808,0.31
103809,0.09
103810,0.21
103811,0.2
103812,0.14
103813,0.41
103814,0.64
103815,0.5
103816,0.36
103817,0.28
103818,0.13
103819,0.22
103820,0.27
103821,0.42
103822,0.23
103823,0.22
103824,0.3
103825,0.33
103826,0.34
103827,0.45
103828,0.31
103829,0.21
103830,0.38
103831,0.26
103832,0.36
103833,0.24
103834,0.31
103835,0.26
103836,0.3
103837,0.13
103838,0.11
103839,0.27
103840,0.16
103841,0.72
103842,0.15
103843,0.87
103844,0.2
103845,0.27
103846,0.65
103847,0.31
103848,0.23
103849,0.51
103850,0.21
103851,0.39
103852,0.86
103853,0.21
103854,0.08
103855,0.37
103856,0.28
103857,0.03
103858,0.3
103859,0.17
103860,0.31
103861,0.24
103862,0.24
103863,0.24
103864,0.26
103865,0.53
103866,0.22
103867,0.46
103868,0.12
103869,0.21
103870,0.22
103871,0.57
103872,0.29
103873,0.79
103874,0.24
103875,0.64
103876,0.13
103877,0.33
103878,0.23
103879,0.26
103880,0.67
103881,0.24
103882,0.24
103883,0.11
103884,0.2
103885,0.35
103886,0.42
103887,0.35
103888,0.41
103889,0.33
103890,0.17
103891,0.39
103892,0.58
103893,0.1
103894,0.12
103895,0.46
103896,0.31
103897,0.24
103898,0.37
103899,0.16
103900,0.46
103901,0.27
103902,0.25
103903,0.34
103904,0.33
103905,0.23
103906,0.2
103907,0.4
103908,0.64
103909,0.15
103910,0.35
103911,0.36
103912,0.6
103913,0.36
103914,0.27
103915,0.62
103916,0.34
103917,0.22
103918,0.39
103919,0.47
103920,0.72
103921,0.49
103922,0.21
103923,0.34
103924,0.48
103925,0.28
103926,0.26
103927,0.46
103928,0.49
103929,0.39
103930,0.27
103931,0.49
103932,0.37
103933,0.34
103934,0.36
103935,0.09
103936,0.25
103937,0.21
103938,0.65
103939,0.84
103940,0.35
103941,0.35
103942,0.06
103943,0.6
103944,0.22
103945,0.41
103946,0.18
103947,0.13
103948,0.4
103949,0.4
103950,0.14
103951,0.3
103952,0.45
103953,0.27
103954,0.17
103955,0.39
103956,0.76
103957,0.38
103958,0.25
103959,0.47
103960,0.64
103961,0.14
103962,0.5
103963,0.31
103964,0.37
103965,0.39
103966,0.27
103967,0.27
103968,0.47
103969,0.23
103970,0.22
103971,0.09
103972,0.59
103973,0.37
103974,0.07
103975,0.23
103976,0.26
103977,0.37
103978,0.52
103979,0.21
103980,0.26
103981,0.49
103982,0.25
103983,0.39
103984,0.55
103985,0.22
103986,0.3
103987,0.27
103988,0.3
103989,0.46
103990,0.12
103991,0.64
103992,0.29
103993,0.32
103994,0.36
103995,0.42
103996,0.53
103997,0.11
103998,0.26
103999,0.28
104000,0.33
104001,0.09
104002,0.66
104003,0.21
104004,0.23
104005,0.35
104006,0.44
104007,0.3
104008,0.38
104009,0.19
104010,0.4
104011,0.28
104012,0.29
104013,0.27
104014,0.68
104015,0.7
104016,0.54
104017,0.27
104018,0.21
104019,0.29
104020,0.21
104021,0.03
104022,0.1
104023,0.68
104024,0.3
104025,0.54
104026,0.6
104027,0.16
104028,0.51
104029,0.25
104030,0.26
104031,0.76
104032,0.61
104033,0.27
104034,0.26
104035,0.25
104036,0.27
104037,0.3
104038,0.4
104039,0.25
104040,0.76
104041,0.22
104042,0.62
104043,0.47
104044,0.17
104045,0.53
104046,0.69
104047,0.47
104048,0.26
104049,0.32
104050,0.54
104051,0.21
104052,0.25
104053,0.16
104054,0.38
104055,0.59
104056,0.47
104057,0.35
104058,0.36
104059,0.43
104060,0.13
104061,0.12
104062,0.3
104063,0.31
104064,0.1
104065,0.8
104066,0.23
104067,0.17
104068,0.13
104069,0.23
104070,0.21
104071,0.06
104072,0.3
104073,0.02
104074,0.3
104075,0.36
104076,0.13
104077,0.24
104078,0.32
104079,0.32
104080,0.13
104081,0.17
104082,0.31
104083,0.3
104084,0.16
104085,0.31
104086,0.05
104087,0.19
104088,0.19
104089,0.32
104090,0.49
104091,0.32
104092,0.76
104093,0.16
104094,0.46
104095,0.72
104096,0.8
104097,0.37
104098,0.32
104099,0.12
104100,0.32
104101,0.69
104102,0.27
104103,0.44
104104,0.43
104105,0.23
104106,0.13
104107,0.07
104108,0.36
104109,0.14
104110,0.3
104111,0.31
104112,0.38
104113,0.33
104114,0.21
104115,0.22
104116,0.34
104117,0.59
104118,0.41
104119,0.3
104120,0.18
104121,0.16
104122,0.26
104123,0.27
104124,0.35
104125,0.12
104126,0.3
104127,0.2
104128,0.48
104129,0.28
104130,0.17
104131,0.37
104132,0.1
104133,0.18
104134,0.57
104135,0.04
104136,0.15
104137,0.29
104138,0.62
104139,0.09
104140,0.19
104141,0.61
104142,0.24
104143,0.15
104144,0.05
104145,0.12
104146,0.35
104147,0.26
104148,0.31
104149,0.21
104150,0.03
104151,0.13
104152,0.42
104153,0.3
104154,0.68
104155,0.35
104156,0.27
104157,0.13
104158,0.45
104159,0.32
104160,0.31
104161,0.26
104162,0.41
104163,0.2
104164,0.3
104165,0.28
104166,0.63
104167,0.42
104168,0.1
104169,0.17
104170,0.5
104171,0.46
104172,0.52
104173,0.47
104174,0.18
104175,0.3
104176,0.16
104177,0.37
104178,0.36
104179,0.32
104180,0.18
104181,0.76
104182,0.5
104183,0.23
104184,0.2
104185,0.32
104186,0.22
104187,0.23
104188,0.44
104189,0.22
104190,0.19
104191,0.45
104192,0.02
104193,0.25
104194,0.27
104195,0.2
104196,0.29
104197,0.19
104198,0.29
104199,0.29
104200,0.38
104201,0.68
104202,0.39
104203,0.48
104204,0.39
104205,0.26
104206,0.32
104207,0.24
104208,0.64
104209,0.08
104210,0.61
104211,0.64
104212,0.53
104213,0.29
104214,0.3
104215,0.65
104216,0.27
104217,0.16
104218,0.21
104219,0.38
104220,0.43
104221,0.32
104222,0.2
104223,0.64
104224,0.33
104225,0.34
104226,0.26
104227,0.57
104228,0.4
104229,0.31
104230,0.27
104231,0.13
104232,0.14
104233,0.41
104234,0.1
104235,0.37
104236,0.57
104237,0.21
104238,0.24
104239,0.34
104240,0.34
104241,0.56
104242,0.19
104243,0.76
104244,0.46
104245,0.34
104246,0.12
104247,0.22
104248,0.42
104249,0.24
104250,0.33
104251,0.15
104252,0.19
104253,0.37
104254,0.41
104255,0.22
104256,0.38
104257,0.61
104258,0.08
104259,0.61
104260,0.32
104261,0.39
104262,0.2
104263,0.13
104264,0.12
104265,0.28
104266,0.46
104267,0.32
104268,0.32
104269,0.16
104270,0.36
104271,0.29
104272,0.12
104273,0.11
104274,0.35
104275,0.16
104276,0.31
104277,0.54
104278,0.4
104279,0.13
104280,0.36
104281,0.34
104282,0.28
104283,0.24
104284,0.3
104285,0.35
104286,0.32
104287,0.36
104288,0.26
104289,0.2
104290,0.39
104291,0.74
104292,0.48
104293,0.18
104294,0.19
104295,0.2
104296,0.47
104297,0.44
104298,0.43
104299,0.21
104300,0.26
104301,0.42
104302,0.3
104303,0.11
104304,0.36
104305,0.79
104306,0.34
104307,0.57
104308,0.26
104309,0.24
104310,0.24
104311,0.2
104312,0.11
104313,0.38
104314,0.15
104315,0.04
104316,0.17
104317,0.39
104318,0.85
104319,0.23
104320,0.43
104321,0.2
104322,0.22
104323,0.08
104324,0.32
104325,0.46
104326,0.22
104327,0.25
104328,0.39
104329,0.47
104330,0.43
104331,0.36
104332,0.17
104333,0.3
104334,0.43
104335,0.16
104336,0.31
104337,0.26
104338,0.35
104339,0.42
104340,0.31
104341,0.42
104342,0.23
104343,0.23
104344,0.13
104345,0.21
104346,0.43
104347,0.85
104348,0.43
104349,0.05
104350,0.31
104351,0.11
104352,0.18
104353,0.83
104354,0.34
104355,0.23
104356,0.31
104357,0.28
104358,0.29
104359,0.39
104360,0.22
104361,0.46
104362,0.61
104363,0.53
104364,0.05
104365,0.16
104366,0.57
104367,0.21
104368,0.55
104369,0.17
104370,0.25
104371,0.14
104372,0.07
104373,0.51
104374,0.09
104375,0.14
104376,0.25
104377,0.21
104378,0.05
104379,0.82
104380,0.31
104381,0.11
104382,0.38
104383,0.65
104384,0.12
104385,0.51
104386,0.36
104387,0.26
104388,0.57
104389,0.33
104390,0.43
104391,0.44
104392,0.37
104393,0.53
104394,0.31
104395,0.22
104396,0.33
104397,0.44
104398,0.23
104399,0.28
104400,0.21
104401,0.43
104402,0.54
104403,0.43
104404,0.31
104405,0.16
104406,0.08
104407,0.39
104408,0.34
104409,0.34
104410,0.17
104411,0.3
104412,0.13
104413,0.3
104414,0.42
104415,0.51
104416,0.61
104417,0.83
104418,0.72
104419,0.5
104420,0.14
104421,0.32
104422,0.69
104423,0.09
104424,0.37
104425,0.22
104426,0.37
104427,0.25
104428,0.35
104429,0.21
104430,0.3
104431,0.6
104432,0.75
104433,0.34
104434,0.5
104435,0.23
104436,0.07
104437,0.25
104438,0.23
104439,0.5
104440,0.05
104441,0.33
104442,0.11
104443,0.61
104444,0.28
104445,0.48
104446,0.33
104447,0.35
104448,0.76
104449,0.25
104450,0.07
104451,0.18
104452,0.26
104453,0.55
104454,0.24
104455,0.24
104456,0.28
104457,0.35
104458,0.31
104459,0.23
104460,0.09
104461,0.67
104462,0.22
104463,0.27
104464,0.17
104465,0.14
104466,0.41
104467,0.19
104468,0.13
104469,0.23
104470,0.37
104471,0.12
104472,0.54
104473,0.25
104474,0.26
104475,0.27
104476,0.36
104477,0.33
104478,0.43
104479,0.53
104480,0.41
104481,0.35
104482,0.28
104483,0.3
104484,0.14
104485,0.47
104486,0.32
104487,0.17
104488,0.37
104489,0.22
104490,0.46
104491,0.23
104492,0.43
104493,0.35
104494,0.11
104495,0.5
104496,0.25
104497,0.41
104498,0.3
104499,0.32
104500,0.43
104501,0.22
104502,0.1
104503,0.39
104504,0.28
104505,0.41
104506,0.31
104507,0.58
104508,0.13
104509,0.22
104510,0.72
104511,0.18
104512,0.17
104513,0.08
104514,0.17
104515,0.24
104516,0.05
104517,0.9
104518,0.1
104519,0.26
104520,0.47
104521,0.65
104522,0.25
104523,0.3
104524,0.19
104525,0.39
104526,0.3
104527,0.26
104528,0.13
104529,0.37
104530,0.27
104531,0.38
104532,0.09
104533,0.32
104534,0.14
104535,0.32
104536,0.47
104537,0.23
104538,0.39
104539,0.28
104540,0.51
104541,0.23
104542,0.49
104543,0.19
104544,0.46
104545,0.27
104546,0.09
104547,0.46
104548,0.1
104549,0.11
104550,0.11
104551,0.2
104552,0.4
104553,0.38
104554,0.15
104555,0.41
104556,0.33
104557,0.17
104558,0.22
104559,0.41
104560,0.1
104561,0.81
104562,0.14
104563,0.22
104564,0.31
104565,0.22
104566,0.5
104567,0.47
104568,0.57
104569,0.58
104570,0.18
104571,0.17
104572,0.23
104573,0.09
104574,0.59
104575,0.12
104576,0.36
104577,0.13
104578,0.46
104579,0.09
104580,0.12
104581,0.3
104582,0.52
104583,0.54
104584,0.9
104585,0.15
104586,0.21
104587,0.46
104588,0.38
104589,0.4
104590,0.52
104591,0.3
104592,0.22
104593,0.35
104594,0.66
104595,0.16
104596,0.19
104597,0.9
104598,0.45
104599,0.32
104600,0.59
104601,0.35
104602,0.21
104603,0.61
104604,0.31
104605,0.38
104606,0.31
104607,0.21
104608,0.27
104609,0.16
104610,0.3
104611,0.34
104612,0.1
104613,0.4
104614,0.41
104615,0.23
104616,0.14
104617,0.28
104618,0.5
104619,0.51
104620,0.07
104621,0.4
104622,0.19
104623,0.24
104624,0.28
104625,0.38
104626,0.13
104627,0.31
104628,0.38
104629,0.2
104630,0.21
104631,0.24
104632,0.42
104633,0.4
104634,0.24
104635,0.35
104636,0.25
104637,0.2
104638,0.3
104639,0.22
104640,0.09
104641,0.43
104642,0.25
104643,0.28
104644,0.26
104645,0.26
104646,0.14
104647,0.07
104648,0.2
104649,0.29
104650,0.25
104651,0.32
104652,0.36
104653,0.27
104654,0.51
104655,0.27
104656,0.22
104657,0.18
104658,0.54
104659,0.27
104660,0.22
104661,0.12
104662,0.1
104663,0.13
104664,0.24
104665,0.42
104666,0.29
104667,0.15
104668,0.17
104669,0.23
104670,0.16
104671,0.68
104672,0.2
104673,0.45
104674,0.12
104675,0.17
104676,0.06
104677,0.36
104678,0.11
104679,0.21
104680,0.46
104681,0.55
104682,0.09
104683,0.44
104684,0.36
104685,0.13
104686,0.3
104687,0.4
104688,0.26
104689,0.75
104690,0.16
104691,0.32
104692,0.3
104693,0.37
104694,0.19
104695,0.19
104696,0.34
104697,0.39
104698,0.25
104699,0.26
104700,0.69
104701,0.3
104702,0.3
104703,0.43
104704,0.03
104705,0.43
104706,0.61
104707,0.42
104708,0.2
104709,0.37
104710,0.4
104711,0.08
104712,0.31
104713,0.39
104714,0.07
104715,0.42
104716,0.41
104717,0.21
104718,0.31
104719,0.41
104720,0.24
104721,0.35
104722,0.39
104723,0.85
104724,0.17
104725,0.51
104726,0.35
104727,0.03
104728,0.19
104729,0.35
104730,0.29
104731,0.4
104732,0.3
104733,0.49
104734,0.08
104735,0.1
104736,0.54
104737,0.38
104738,0.15
104739,0.19
104740,0.18
104741,0.66
104742,0.6
104743,0.27
104744,0.12
104745,0.49
104746,0.46
104747,0.22
104748,0.35
104749,0.26
104750,0.33
104751,0.41
104752,0.32
104753,0.27
104754,0.26
104755,0.04
104756,0.45
104757,0.2
104758,0.35
104759,0.21
104760,0.45
104761,0.14
104762,0.29
104763,0.22
104764,0.51
104765,0.35
104766,0.76
104767,0.3
104768,0.82
104769,0.26
104770,0.25
104771,0.61
104772,0.23
104773,0.39
104774,0.27
104775,0.16
104776,0.49
104777,0.13
104778,0.31
104779,0.15
104780,0.19
104781,0.29
104782,0.07
104783,0.31
104784,0.12
104785,0.35
104786,0.1
104787,0.22
104788,0.56
104789,0.32
104790,0.83
104791,0.06
104792,0.39
104793,0.12
104794,0.24
104795,0.47
104796,0.28
104797,0.13
104798,0.28
104799,0.4
104800,0.13
104801,0.1
104802,0.28
104803,0.44
104804,0.08
104805,0.62
104806,0.24
104807,0.57
104808,0.25
104809,0.55
104810,0.48
104811,0.27
104812,0.17
104813,0.38
104814,0.29
104815,0.73
104816,0.42
104817,0.14
104818,0.48
104819,0.62
104820,0.73
104821,0.11
104822,0.47
104823,0.19
104824,0.3
104825,0.1
104826,0.41
104827,0.36
104828,0.57
104829,0.47
104830,0.54
104831,0.17
104832,0.55
104833,0.43
104834,0.74
104835,0.35
104836,0.26
104837,0.32
104838,0.13
104839,0.44
104840,0.22
104841,0.33
104842,0.71
104843,0.27
104844,0.22
104845,0.23
104846,0.21
104847,0.24
104848,0.56
104849,0.12
104850,0.48
104851,0.34
104852,0.26
104853,0.58
104854,0.15
104855,0.24
104856,0.61
104857,0.33
104858,0.46
104859,0.07
104860,0.24
104861,0.83
104862,0.3
104863,0.24
104864,0.28
104865,0.1
104866,0.27
104867,0.24
104868,0.24
104869,0.25
104870,0.58
104871,0.31
104872,0.27
104873,0.3
104874,0.14
104875,0.44
104876,0.29
104877,0.31
104878,0.2
104879,0.73
104880,0.49
104881,0.41
104882,0.51
104883,0.29
104884,0.25
104885,0.12
104886,0.1
104887,0.23
104888,0.07
104889,0.14
104890,0.39
104891,0.14
104892,0.18
104893,0.19
104894,0.69
104895,0.4
104896,0.39
104897,0.38
104898,0.34
104899,0.22
104900,0.43
104901,0.2
104902,0.35
104903,0.43
104904,0.37
104905,0.21
104906,0.18
104907,0.31
104908,0.16
104909,0.52
104910,0.19
104911,0.07
104912,0.36
104913,0.32
104914,0.08
104915,0.44
104916,0.48
104917,0.33
104918,0.61
104919,0.11
104920,0.38
104921,0.12
104922,0.23
104923,0.52
104924,0.57
104925,0.5
104926,0.46
104927,0.06
104928,0.38
104929,0.2
104930,0.67
104931,0.04
104932,0.05
104933,0.03
104934,0.31
104935,0.46
104936,0.32
104937,0.35
104938,0.23
104939,0.24
104940,0.4
104941,0.54
104942,0.23
104943,0.48
104944,0.12
104945,0.33
104946,0.39
104947,0.28
104948,0.12
104949,0.26
104950,0.39
104951,0.44
104952,0.43
104953,0.14
104954,0.25
104955,0.42
104956,0.43
104957,0.4
104958,0.27
104959,0.33
104960,0.49
104961,0.33
104962,0.64
104963,0.34
104964,0.09
104965,0.18
104966,0.5
104967,0.28
104968,0.22
104969,0.26
104970,0.31
104971,0.37
104972,0.33
104973,0.02
104974,0.46
104975,0.63
104976,0.33
104977,0.2
104978,0.34
104979,0.23
104980,0.03
104981,0.23
104982,0.16
104983,0.71
104984,0.21
104985,0.29
104986,0.38
104987,0.64
104988,0.45
104989,0.41
104990,0.1
104991,0.1
104992,0.28
104993,0.39
104994,0.33
104995,0.6
104996,0.21
104997,0.37
104998,0.46
104999,0.54
105000,0.17
105001,0.43
105002,0.37
105003,0.22
105004,0.48
105005,0.23
105006,0.22
105007,0.16
105008,0.34
105009,0.65
105010,0.24
105011,0.32
105012,0.47
105013,0.6
105014,0.21
105015,0.25
105016,0.29
105017,0.11
105018,0.36
105019,0.29
105020,0.42
105021,0.21
105022,0.37
105023,0.47
105024,0.65
105025,0.57
105026,0.43
105027,0.26
105028,0.37
105029,0.24
105030,0.17
105031,0.26
105032,0.14
105033,0.06
105034,0.32
105035,0.17
105036,0.37
105037,0.38
105038,0.17
105039,0.22
105040,0.41
105041,0.26
105042,0.39
105043,0.24
105044,0.55
105045,0.08
105046,0.25
105047,0.26
105048,0.58
105049,0.08
105050,0.44
105051,0.59
105052,0.3
105053,0.66
105054,0.29
105055,0.83
105056,0.33
105057,0.47
105058,0.28
105059,0.24
105060,0.68
105061,0.1
105062,0.22
105063,0.09
105064,0.11
105065,0.19
105066,0.38
105067,0.22
105068,0.59
105069,0.24
105070,0.57
105071,0.39
105072,0.79
105073,0.3
105074,0.31
105075,0.33
105076,0.64
105077,0.24
105078,0.18
105079,0.23
105080,0.33
105081,0.44
105082,0.31
105083,0.26
105084,0.25
105085,0.19
105086,0.58
105087,0.41
105088,0.61
105089,0.14
105090,0.22
105091,0.3
105092,0.25
105093,0.47
105094,0.06
105095,0.16
105096,0.2
105097,0.39
105098,0.3
105099,0.36
105100,0.22
105101,0.25
105102,0.39
105103,0.26
105104,0.52
105105,0.1
105106,0.07
105107,0.1
105108,0.18
105109,0.52
105110,0.28
105111,0.7
105112,0.42
105113,0.09
105114,0.2
105115,0.37
105116,0.11
105117,0.32
105118,0.28
105119,0.36
105120,0.51
105121,0.46
105122,0.32
105123,0.53
105124,0.09
105125,0.5
105126,0.26
105127,0.02
105128,0.22
105129,0.58
105130,0.22
105131,0.26
105132,0.38
105133,0.45
105134,0.13
105135,0.32
105136,0.3
105137,0.29
105138,0.08
105139,0.29
105140,0.23
105141,0.13
105142,0.79
105143,0.26
105144,0.65
105145,0.34
105146,0.13
105147,0.06
105148,0.27
105149,0.64
105150,0.45
105151,0.18
105152,0.21
105153,0.43
105154,0.19
105155,0.17
105156,0.41
105157,0.03
105158,0.16
105159,0.38
105160,0.37
105161,0.34
105162,0.29
105163,0.31
105164,0.34
105165,0.04
105166,0.11
105167,0.45
105168,0.7
105169,0.07
105170,0.14
105171,0.43
105172,0.52
105173,0.36
105174,0.13
105175,0.46
105176,0.72
105177,0.36
105178,0.3
105179,0.27
105180,0.09
105181,0.36
105182,0.16
105183,0.29
105184,0.32
105185,0.46
105186,0.21
105187,0.29
105188,0.42
105189,0.22
105190,0.22
105191,0.14
105192,0.24
105193,0.38
105194,0.55
105195,0.29
105196,0.4
105197,0.12
105198,0.23
105199,0.73
105200,0.28
105201,0.1
105202,0.77
105203,0.22
105204,0.49
105205,0.53
105206,0.18
105207,0.22
105208,0.35
105209,0.28
105210,0.03
105211,0.07
105212,0.4
105213,0.17
105214,0.47
105215,0.76
105216,0.16
105217,0.26
105218,0.45
105219,0.07
105220,0.34
105221,0.42
105222,0.01
105223,0.23
105224,0.65
105225,0.25
105226,0.39
105227,0.17
105228,0.77
105229,0.13
105230,0.21
105231,0.39
105232,0.42
105233,0.36
105234,0.42
105235,0.36
105236,0.31
105237,0.46
105238,0.45
105239,0.32
105240,0.23
105241,0.44
105242,0.27
105243,0.34
105244,0.41
105245,0.23
105246,0.38
105247,0.32
105248,0.16
105249,0.34
105250,0.27
105251,0.57
105252,0.56
105253,0.03
105254,0.32
105255,0.1
105256,0.05
105257,0.35
105258,0.17
105259,0.29
105260,0.19
105261,0.26
105262,0.18
105263,0.28
105264,0.11
105265,0.33
105266,0.24
105267,0.32
105268,0.33
105269,0.43
105270,0.18
105271,0.15
105272,0.28
105273,0.32
105274,0.1
105275,0.37
105276,0.33
105277,0.21
105278,0.42
105279,0.25
105280,0.22
105281,0.42
105282,0.28
105283,0.2
105284,0.06
105285,0.16
105286,0.43
105287,0.36
105288,0.26
105289,0.44
105290,0.31
105291,0.15
105292,0.11
105293,0.34
105294,0.46
105295,0.28
105296,0.4
105297,0.35
105298,0.1
105299,0.46
105300,0.21
105301,0.29
105302,0.26
105303,0.19
105304,0.31
105305,0.32
105306,0.44
105307,0.51
105308,0.23
105309,0.24
105310,0.18
105311,0.43
105312,0.19
105313,0.44
105314,0.54
105315,0.39
105316,0.48
105317,0.42
105318,0.05
105319,0.53
105320,0.39
105321,0.45
105322,0.7
105323,0.45
105324,0.15
105325,0.08
105326,0.3
105327,0.53
105328,0.24
105329,0.1
105330,0.19
105331,0.31
105332,0.43
105333,0.41
105334,0.17
105335,0.28
105336,0.79
105337,0.21
105338,0.29
105339,0.55
105340,0.49
105341,0.33
105342,0.25
105343,0.08
105344,0.34
105345,0.24
105346,0.22
105347,0.48
105348,0.18
105349,0.28
105350,0.09
105351,0.28
105352,0.3
105353,0.23
105354,0.66
105355,0.09
105356,0.38
105357,0.2
105358,0.19
105359,0.65
105360,0.19
105361,0.31
105362,0.39
105363,0.38
105364,0.78
105365,0.17
105366,0.2
105367,0.36
105368,0.11
105369,0.31
105370,0.21
105371,0.19
105372,0.34
105373,0.4
105374,0.25
105375,0.23
105376,0.28
105377,0.45
105378,0.28
105379,0.16
105380,0.2
105381,0.5
105382,0.28
105383,0.63
105384,0.25
105385,0.18
105386,0.44
105387,0.34
105388,0.36
105389,0.3
105390,0.34
105391,0.4
105392,0.67
105393,0.3
105394,0.37
105395,0.1
105396,0.08
105397,0.09
105398,0.36
105399,0.1
105400,0.23
105401,0.74
105402,0.15
105403,0.2
105404,0.44
105405,0.2
105406,0.51
105407,0.84
105408,0.27
105409,0.18
105410,0.28
105411,0.19
105412,0.12
105413,0.64
105414,0.19
105415,0.25
105416,0.52
105417,0.41
105418,0.28
105419,0.06
105420,0.28
105421,0.25
105422,0.35
105423,0.4
105424,0.4
105425,0.34
105426,0.08
105427,0.45
105428,0.15
105429,0.15
105430,0.57
105431,0.41
105432,0.28
105433,0.36
105434,0.64
105435,0.06
105436,0.25
105437,0.47
105438,0.87
105439,0.14
105440,0.47
105441,0.15
105442,0.33
105443,0.18
105444,0.26
105445,0.42
105446,0.41
105447,0.13
105448,0.24
105449,0.81
105450,0.29
105451,0.35
105452,0.29
105453,0.33
105454,0.25
105455,0.07
105456,0.21
105457,0.12
105458,0.34
105459,0.3
105460,0.42
105461,0.15
105462,0.44
105463,0.29
105464,0.28
105465,0.17
105466,0.24
105467,0.22
105468,0.29
105469,0.13
105470,0.42
105471,0.33
105472,0.35
105473,0.17
105474,0.48
105475,0.34
105476,0.63
105477,0.33
105478,0.21
105479,0.44
105480,0.28
105481,0.23
105482,0.12
105483,0.48
105484,0.41
105485,0.05
105486,0.29
105487,0.35
105488,0.51
105489,0.16
105490,0.25
105491,0.12
105492,0.42
105493,0.29
105494,0.4
105495,0.28
105496,0.11
105497,0.26
105498,0.2
105499,0.24
105500,0.32
105501,0.47
105502,0.44
105503,0.09
105504,0.1
105505,0.32
105506,0.44
105507,0.37
105508,0.2
105509,0.17
105510,0.43
105511,0.13
105512,0.54
105513,0.3
105514,0.23
105515,0.41
105516,0.49
105517,0.24
105518,0.37
105519,0.49
105520,0.36
105521,0.14
105522,0.25
105523,0.33
105524,0.19
105525,0.4
105526,0.4
105527,0.28
105528,0.42
105529,0.24
105530,0.43
105531,0.17
105532,0.54
105533,0.33
105534,0.94
105535,0.32
105536,0.22
105537,0.08
105538,0.25
105539,0.47
105540,0.35
105541,0.31
105542,0.31
105543,0.65
